original_title,image_url,price
The Guns of Empire,https://images.gr-assets.com/books/1446499764m/25845201.jpg,41
When She Was Bad,https://images.gr-assets.com/books/1452800716m/28551938.jpg,38
A Study in Sable,https://images.gr-assets.com/books/1457526993m/26811006.jpg,29
We Found a Hat,https://images.gr-assets.com/books/1456447285m/28473874.jpg,25
Promises Part 2,https://images.gr-assets.com/books/1456195247m/27402172.jpg,42
Drifter,https://images.gr-assets.com/books/1456767212m/29105425.jpg,35
Georgia Peaches and Other Forbidden Fruit,https://images.gr-assets.com/books/1456091624m/28003097.jpg,29
Thin Lives,https://images.gr-assets.com/books/1472041230m/30110978.jpg,35
Imperfect Harmony,https://images.gr-assets.com/books/1457631364m/29397223.jpg,44
Princess of Tyrone,https://images.gr-assets.com/books/1454961889m/26838733.jpg,42
Nolan: Return to Signal Bend,https://images.gr-assets.com/books/1460751106m/29093838.jpg,31
Crystal Whisperer,https://images.gr-assets.com/books/1459329321m/27504442.jpg,12
Mr and Mrs,https://images.gr-assets.com/books/1460148572m/29806565.jpg,21
In the Clearing,https://images.gr-assets.com/books/1446943429m/26214866.jpg,44
Say It Right,https://images.gr-assets.com/books/1462093722m/30066494.jpg,37
Worm Loves Worm,https://images.gr-assets.com/books/1443938153m/25027836.jpg,35
Unwanted,https://images.gr-assets.com/books/1461781722m/27876414.jpg,12
The Curse of Tenth Grave,https://images.gr-assets.com/books/1442893100m/24154660.jpg,28
Keepsake,https://images.gr-assets.com/books/1461251855m/29087466.jpg,41
Collared,https://images.gr-assets.com/books/1456487156m/29075691.jpg,29
Goldenhand,https://images.gr-assets.com/books/1459203199m/23302838.jpg,46
From the Editorial Page of the Falchester Weekly Review,https://images.gr-assets.com/books/1459839526m/29635160.jpg,35
The Girl Who Fell,https://images.gr-assets.com/books/1428377532m/22864430.jpg,38
The Secret of a Heart Note,https://images.gr-assets.com/books/1456424870m/25165389.jpg,34
Growling For Mine,https://images.gr-assets.com/books/1458738975m/29604396.jpg,35
Paper Princess,https://images.gr-assets.com/books/1476744953m/28678119.jpg,12
The Fable of Us,https://images.gr-assets.com/books/1452210419m/28483550.jpg,45
His Favorite Color Is Blood: Coffin Nails MC,https://images.gr-assets.com/books/1449423258m/28111327.jpg,47
The Mirror and the Maze,https://images.gr-assets.com/books/1458313744m/28668275.jpg,30
The Fire Between High & Lo,https://images.gr-assets.com/books/1456332708m/26615962.jpg,12
Closer to the Chest,https://images.gr-assets.com/books/1473704589m/28534084.jpg,45
The Swan Riders,https://images.gr-assets.com/books/1457761446m/26409580.jpg,24
First Kiss,https://images.gr-assets.com/books/1458625836m/23004848.jpg,14
Fast Connection,https://images.gr-assets.com/books/1465924265m/30415154.jpg,22
Wolfsong,https://images.gr-assets.com/books/1463862865m/29233804.jpg,25
An Accident of Stars,https://images.gr-assets.com/books/1455570037m/26225506.jpg,16
Tell Me Something Real,https://images.gr-assets.com/books/1458421706m/25372971.jpg,22
Shatter,https://images.gr-assets.com/books/1455899300m/28801469.jpg,37
The Queen's Poisoner,https://images.gr-assets.com/books/1455564888m/29103028.jpg,45
Under the Lights,https://images.gr-assets.com/books/1451521139m/26135139.jpg,16
Never Ever,https://images.gr-assets.com/books/1473860803m/22840374.jpg,40
The Night Stalker,https://images.gr-assets.com/books/1458146909m/29073628.jpg,38
The Way Back to You,https://images.gr-assets.com/books/1445798004m/22440677.jpg,23
Witch's Pyre,https://images.gr-assets.com/books/1473881663m/23008469.jpg,49
Look Both Ways,https://images.gr-assets.com/books/1438879502m/21825761.jpg,14
Girl in the Shadows,https://images.gr-assets.com/books/1456587801m/26828513.jpg,48
Betrayals,https://images.gr-assets.com/books/1455672545m/25174916.jpg,38
The Whistler,https://images.gr-assets.com/books/1462900031m/29354916.jpg,32
Where Futures End,https://images.gr-assets.com/books/1435962759m/18520647.jpg,49
"Love, Chloe",https://images.gr-assets.com/books/1452688243m/28103957.jpg,24
Fallow,https://images.gr-assets.com/books/1467874348m/30962644.jpg,30
Beautiful Burn,https://images.gr-assets.com/books/1452456357m/23714544.jpg,11
Jumbo,https://images.gr-assets.com/books/1412350554m/13647325.jpg,26
Predestined,https://images.gr-assets.com/books/1327068385m/13323842.jpg,46
Dante's Girl,https://images.gr-assets.com/books/1339333911m/15699491.jpg,40
Just for Now,https://images.gr-assets.com/books/1348461168m/15778138.jpg,13
"Jason & Cadence (The Wolf's Mate, #1)",https://images.gr-assets.com/books/1357015732m/13485985.jpg,12
Slammed,https://images.gr-assets.com/books/1464826448m/30333938.jpg,48
The Coincidence of Callie & Kayden,https://images.gr-assets.com/books/1353550763m/16113791.jpg,26
Fifty Shames of Earl Grey: A Parody,https://images.gr-assets.com/books/1337500200m/14060248.jpg,18
Wide Awake,https://images.gr-assets.com/books/1367069737m/15810336.jpg,37
Bloodfire,https://images.gr-assets.com/books/1361696006m/17191839.jpg,15
"Devil's Luck (The Disillusionists, #3.5)",https://images.gr-assets.com/books/1329688627m/13111650.jpg,28
The Sea of Tranquility,https://images.gr-assets.com/books/1465919812m/16151178.jpg,13
"The Duke's Perfect Wife (MacKenzies & McBrides, #4)",https://images.gr-assets.com/books/1317220977m/8563829.jpg,36
The Governess Affair,https://images.gr-assets.com/books/1363009352m/13190596.jpg,14
Free Falling,https://images.gr-assets.com/books/1352955435m/16130930.jpg,13
This Beautiful Thing (Young Love),https://images.gr-assets.com/books/1352957836m/16124682.jpg,48
Seraphina: The Audition,https://images.gr-assets.com/books/1341555396m/15715106.jpg,49
Whistle Blowing,https://images.gr-assets.com/books/1340527326m/15704868.jpg,41
Laurel Heights,https://images.gr-assets.com/books/1394886739m/21465089.jpg,47
Rule,https://images.gr-assets.com/books/1357012113m/17200687.jpg,12
Curtains for Love,https://images.gr-assets.com/books/1376367834m/16102176.jpg,20
The Vincent Brothers,https://images.gr-assets.com/books/1330071594m/13369678.jpg,25
Feral Sins,https://images.gr-assets.com/books/1331458140m/13522957.jpg,30
Magic Under Stone,https://images.gr-assets.com/books/1317597063m/8171792.jpg,47
Make Me (Demon Underground #4),https://images.gr-assets.com/books/1331861918m/11542226.jpg,37
Deep Desires,https://images.gr-assets.com/books/1348247303m/16038875.jpg,44
Love and Skate,https://images.gr-assets.com/books/1351972533m/16125987.jpg,22
Ferragost,https://images.gr-assets.com/books/1344133122m/15465639.jpg,40
Priceless,https://images.gr-assets.com/books/1370732562m/18048164.jpg,17
From Rags,https://images.gr-assets.com/books/1331458786m/13524900.jpg,46
While It Lasts,https://images.gr-assets.com/books/1332261619m/13496738.jpg,15
The Queen's Army,https://images.gr-assets.com/books/1349734763m/16075962.jpg,19
Death's Rival,https://images.gr-assets.com/books/1334254981m/12889903.jpg,48
Widow's Web,https://images.gr-assets.com/books/1334759207m/11459216.jpg,35
Seraphina,https://images.gr-assets.com/books/1387577872m/19549841.jpg,39
"Have Stakes, Will Travel",https://images.gr-assets.com/books/1346791512m/15986286.jpg,36
The Wind Through the Keyhole,https://images.gr-assets.com/books/1328001524m/12341557.jpg,45
Find You in the Dark,https://images.gr-assets.com/books/1359627731m/16081754.jpg,23
White Trash Beautiful,https://images.gr-assets.com/books/1373408799m/18176562.jpg,47
Back to You,https://images.gr-assets.com/books/1355206383m/16111679.jpg,31
"Fallen Too Far (Too Far, #1)",https://images.gr-assets.com/books/1349565157m/16070903.jpg,40
Zom-B,https://images.gr-assets.com/books/1334738994m/13380915.jpg,48
The Wild Ones,https://images.gr-assets.com/books/1343215803m/15761241.jpg,43
Revealed,https://images.gr-assets.com/books/1330596105m/13505863.jpg,34
The Evolution of Mara Dyer,https://images.gr-assets.com/books/1336663149m/13643567.jpg,44
The Wolf Within,https://images.gr-assets.com/books/1353292321m/16156917.jpg,29
The Assassin and the Pirate Lord,https://images.gr-assets.com/books/1335782612m/13415554.jpg,46
Illuminate,https://images.gr-assets.com/books/1327103176m/12690572.jpg,33
The Assassin and the Empire,https://images.gr-assets.com/books/1341877441m/13565676.jpg,32
Heller's Punishment,https://images.gr-assets.com/books/1379143017m/13518380.jpg,49
Thorn,https://images.gr-assets.com/books/1389849751m/20558124.jpg,39
Dirty Red,https://images.gr-assets.com/books/1364298887m/15832316.jpg,42
The Vampire King,https://images.gr-assets.com/books/1328635154m/13455588.jpg,19
If I were you,https://images.gr-assets.com/books/1397227898m/15717721.jpg,44
Magic Dreams,https://images.gr-assets.com/books/1397416627m/13627865.jpg,24
The Rise (The Alexa Montgomery Saga #3),https://images.gr-assets.com/books/1359788219m/13500089.jpg,23
A Gentleman Undone,https://images.gr-assets.com/books/1321933178m/12769479.jpg,13
Wake (Watersong #1),https://images.gr-assets.com/books/1344231690m/10586539.jpg,40
The Assassin and the Desert,https://images.gr-assets.com/books/1335783827m/13419891.jpg,45
Falling Stars,https://images.gr-assets.com/books/1345042739m/15829822.jpg,14
Iron's Prophecy,https://images.gr-assets.com/books/1340766383m/15724014.jpg,32
Ruined by Rumor,https://images.gr-assets.com/books/1337899881m/13515888.jpg,47
A Marked Man,https://images.gr-assets.com/books/1329003534m/13447566.jpg,38
Love Unrehearsed,https://images.gr-assets.com/books/1347242126m/12647642.jpg,31
Fallen Crest High,https://images.gr-assets.com/books/1355101275m/16134551.jpg,28
"Hard Mated (Shifters Unbound, #3.5)",https://images.gr-assets.com/books/1333818968m/13409302.jpg,48
Ceaseless,https://images.gr-assets.com/books/1351606331m/13573795.jpg,20
Cloak and Dagger,https://images.gr-assets.com/books/1351489132m/16107708.jpg,39
Knight,https://images.gr-assets.com/books/1333056159m/13565914.jpg,36
Any Witch Way You Can,https://images.gr-assets.com/books/1395074747m/17162847.jpg,35
14,https://images.gr-assets.com/books/1338999953m/15062217.jpg,27
First Bitten,https://images.gr-assets.com/books/1337077587m/13421819.jpg,33
River Road,https://images.gr-assets.com/books/1350960175m/13539162.jpg,46
Here Be Sexist Vampires,https://images.gr-assets.com/books/1333735378m/13421072.jpg,46
Life Before Legend,https://images.gr-assets.com/books/1358952957m/17235347.jpg,42
Otherwise Alone,https://images.gr-assets.com/books/1355724534m/17080000.jpg,42
Chasing Beautiful,https://images.gr-assets.com/books/1351575152m/16118160.jpg,30
Criminal,https://images.gr-assets.com/books/1334414049m/12922320.jpg,48
Joe,https://images.gr-assets.com/books/1338955978m/14759015.jpg,16
Best Friends with a Self-Confessed Player,https://images.gr-assets.com/books/1438766503m/16301111.jpg,29
Ever,https://images.gr-assets.com/books/1377780507m/13625388.jpg,49
The Education of Sebastian,https://images.gr-assets.com/books/1352832895m/16148137.jpg,14
The Girl with the Cat Tattoo,https://images.gr-assets.com/books/1338816949m/14761046.jpg,14
Undeniable,https://images.gr-assets.com/books/1351212390m/16109563.jpg,17
Full Count,https://images.gr-assets.com/books/1356470140m/17181678.jpg,12
Heroes' Reward,https://images.gr-assets.com/books/1353172717m/16154732.jpg,24
In The Band,https://images.gr-assets.com/books/1349374039m/16067241.jpg,34
Dark Light,https://images.gr-assets.com/books/1357864474m/17232332.jpg,18
Dark Promise,https://images.gr-assets.com/books/1343025776m/15765786.jpg,18
Honeymoon in Paris,https://images.gr-assets.com/books/1346003497m/15837724.jpg,34
The Changelings,https://images.gr-assets.com/books/1433245033m/25648934.jpg,41
Winter Wolf,https://images.gr-assets.com/books/1359375826m/17284565.jpg,29
A Strange Fire,https://images.gr-assets.com/books/1369134222m/13506510.jpg,39
Time's Twisted Arrow,https://images.gr-assets.com/books/1371864811m/18108877.jpg,32
San Diego 2014: The Last Stand of the California Browncoats,https://images.gr-assets.com/books/1339730310m/13641099.jpg,33
Until the Sun Falls from the Sky,https://images.gr-assets.com/books/1329757719m/13453301.jpg,29
The Spring Before I Met You,https://images.gr-assets.com/books/1347361443m/16002855.jpg,43
The Apocalypse Codex,https://images.gr-assets.com/books/1318285337m/12393566.jpg,36
Demons at Deadnight,https://images.gr-assets.com/books/1349395185m/16067683.jpg,10
Forsaken (Daughters of the Sea),https://images.gr-assets.com/books/1389877389m/15764736.jpg,14
Conversion,https://images.gr-assets.com/books/1285126810m/9368291.jpg,10
Midnight Scandals,https://images.gr-assets.com/books/1346168656m/15822521.jpg,43
Accidentally in Love with...a God?,https://images.gr-assets.com/books/1381583115m/13549824.jpg,45
Fall Guy,https://images.gr-assets.com/books/1342249618m/15750787.jpg,49
"Bound In Sin (Bound, #3)",https://images.gr-assets.com/books/1325569950m/13363475.jpg,38
Frost Arch,https://images.gr-assets.com/books/1354978559m/13486868.jpg,13
Close Protection,https://images.gr-assets.com/books/1391963345m/13481282.jpg,15
Just One Drop,https://images.gr-assets.com/books/1325565121m/13363270.jpg,43
On Dublin Street,https://images.gr-assets.com/books/1490401910m/15760001.jpg,21
Wool Omnibus,https://images.gr-assets.com/books/1349614200m/13453029.jpg,16
Fed,https://images.gr-assets.com/books/1337286924m/13793128.jpg,18
Blackwood,https://images.gr-assets.com/books/1333047310m/13447878.jpg,37
The Perfect Game,https://images.gr-assets.com/books/1345824139m/15783307.jpg,38
A Sliver of Shadow,https://images.gr-assets.com/books/1321566850m/11929939.jpg,18
The Second Seduction of a Lady,https://images.gr-assets.com/books/1349924934m/15796165.jpg,47
Beautiful Bad Man,https://images.gr-assets.com/books/1348695879m/16048967.jpg,17
Unmaking Hunter Kennedy,https://images.gr-assets.com/books/1343964932m/15783623.jpg,47
The Assassin and the Underworld,https://images.gr-assets.com/books/1336062984m/13546173.jpg,22
Hyde:  An Urban Fantasy,https://images.gr-assets.com/books/1428727058m/15734163.jpg,29
First Shift: Legacy,https://images.gr-assets.com/books/1334528415m/13603717.jpg,10
How to Repair a Mechanical Heart,https://images.gr-assets.com/books/1350926753m/16102490.jpg,17
The Minority Council,https://images.gr-assets.com/books/1330972514m/11475567.jpg,31
Crimes Against Magic,https://images.gr-assets.com/books/1334820051m/13608133.jpg,32
"Flora's Fury: How a Girl of Spirit and a Red Dog Confound Their Friends, Astound Their Enemies, and Learn the Importance of Packing Light",https://images.gr-assets.com/books/1329602546m/5550882.jpg,25
A Perfect Mess,https://images.gr-assets.com/books/1375163323m/17700828.jpg,22
Come Alive,https://images.gr-assets.com/books/1372863009m/18158307.jpg,26
"Tall, Dark & Heartless",https://images.gr-assets.com/books/1333759140m/13570315.jpg,13
Pursued,https://images.gr-assets.com/books/1338567783m/14744463.jpg,29
Perception (The Perception Trilogy #1),https://images.gr-assets.com/books/1345088642m/15812886.jpg,11
Danger Next Door (Red Stone Security Series 2),https://images.gr-assets.com/books/1449856687m/14759271.jpg,49
Law Man,https://images.gr-assets.com/books/1327911077m/13412515.jpg,23
Sleight of Hand,https://images.gr-assets.com/books/1344731542m/15822593.jpg,33
"Whispers in the Dark (KGI, #4)",https://images.gr-assets.com/books/1304091601m/10675183.jpg,16
Wool 5: The Stranded,https://images.gr-assets.com/books/1330545630m/13425846.jpg,40
Ridiculous,https://images.gr-assets.com/books/1448305898m/14398781.jpg,33
UnDivided,https://images.gr-assets.com/books/1392097377m/17950614.jpg,28
Poison Promise,https://images.gr-assets.com/books/1386568349m/18745159.jpg,21
White Hot Kiss,https://images.gr-assets.com/books/1377784515m/17455585.jpg,25
The Curious Case of the Copper Corpse,https://images.gr-assets.com/books/1414703512m/23480520.jpg,46
Famous in Love,https://images.gr-assets.com/books/1391702785m/19245811.jpg,13
"Take a Chance (Chance, #1)",https://images.gr-assets.com/books/1396889528m/18053782.jpg,38
rock,https://images.gr-assets.com/books/1409733581m/23153351.jpg,10
Wild and Free,https://images.gr-assets.com/books/1413561040m/17346804.jpg,11
Guardian,https://images.gr-assets.com/books/1390840157m/17227209.jpg,25
Maybe Someday,https://images.gr-assets.com/books/1421002815m/24445517.jpg,36
Falling Into Place,https://images.gr-assets.com/books/1393613084m/18163646.jpg,43
